class,path,width,height
18,English/Img/GoodImg/Bmp/Sample019/img019-00010.png,14,26
44,English/Img/GoodImg/Bmp/Sample045/img045-00116.png,30,97
14,English/Img/GoodImg/Bmp/Sample015/img015-00108.png,65,72
10,English/Img/GoodImg/Bmp/Sample011/img011-00495.png,35,60
56,English/Img/GoodImg/Bmp/Sample057/img057-00008.png,30,44
29,English/Img/GoodImg/Bmp/Sample030/img030-00097.png,47,81
18,English/Img/GoodImg/Bmp/Sample019/img019-00170.png,57,142
24,English/Img/GoodImg/Bmp/Sample025/img025-00010.png,110,128
1,English/Img/GoodImg/Bmp/Sample002/img002-00045.png,18,36
1,English/Img/GoodImg/Bmp/Sample002/img002-00046.png,11,22
16,English/Img/GoodImg/Bmp/Sample017/img017-00110.png,53,50
6,English/Img/GoodImg/Bmp/Sample007/img007-00039.png,38,63
49,English/Img/GoodImg/Bmp/Sample050/img050-00064.png,62,81
7,English/Img/GoodImg/Bmp/Sample008/img008-00004.png,64,104
40,English/Img/GoodImg/Bmp/Sample041/img041-00026.png,57,81
53,English/Img/GoodImg/Bmp/Sample054/img054-00039.png,92,162
21,English/Img/GoodImg/Bmp/Sample022/img022-00126.png,51,75
27,English/Img/GoodImg/Bmp/Sample028/img028-00088.png,46,82
50,English/Img/GoodImg/Bmp/Sample051/img051-00004.png,161,160
29,English/Img/GoodImg/Bmp/Sample030/img030-00039.png,39,44
45,English/Img/GoodImg/Bmp/Sample046/img046-00006.png,13,34
28,English/Img/GoodImg/Bmp/Sample029/img029-00235.png,45,77
23,English/Img/GoodImg/Bmp/Sample024/img024-00254.png,23,35
28,English/Img/GoodImg/Bmp/Sample029/img029-00104.png,133,191
20,English/Img/GoodImg/Bmp/Sample021/img021-00054.png,55,86
24,English/Img/GoodImg/Bmp/Sample025/img025-00282.png,48,56
1,English/Img/GoodImg/Bmp/Sample002/img002-00047.png,19,42
25,English/Img/GoodImg/Bmp/Sample026/img026-00138.png,21,33
27,English/Img/GoodImg/Bmp/Sample028/img028-00058.png,59,60
20,English/Img/GoodImg/Bmp/Sample021/img021-00024.png,151,171
29,English/Img/GoodImg/Bmp/Sample030/img030-00251.png,39,64
52,English/Img/GoodImg/Bmp/Sample053/img053-00040.png,31,64
16,English/Img/GoodImg/Bmp/Sample017/img017-00053.png,76,73
47,English/Img/GoodImg/Bmp/Sample048/img048-00054.png,39,127
27,English/Img/GoodImg/Bmp/Sample028/img028-00363.png,32,48
11,English/Img/GoodImg/Bmp/Sample012/img012-00070.png,46,59
10,English/Img/GoodImg/Bmp/Sample011/img011-00037.png,208,250
23,English/Img/GoodImg/Bmp/Sample024/img024-00072.png,47,61
27,English/Img/GoodImg/Bmp/Sample028/img028-00032.png,99,103
19,English/Img/GoodImg/Bmp/Sample020/img020-00039.png,60,79
13,English/Img/GoodImg/Bmp/Sample014/img014-00186.png,38,54
50,English/Img/GoodImg/Bmp/Sample051/img051-00110.png,81,64
32,English/Img/GoodImg/Bmp/Sample033/img033-00052.png,27,29
18,English/Img/GoodImg/Bmp/Sample019/img019-00216.png,6,17
50,English/Img/GoodImg/Bmp/Sample051/img051-00132.png,49,64
12,English/Img/GoodImg/Bmp/Sample013/img013-00058.png,75,119
14,English/Img/GoodImg/Bmp/Sample015/img015-00337.png,94,91
38,English/Img/GoodImg/Bmp/Sample039/img039-00009.png,81,97
49,English/Img/GoodImg/Bmp/Sample050/img050-00096.png,51,50
14,English/Img/GoodImg/Bmp/Sample015/img015-00180.png,22,45
40,English/Img/GoodImg/Bmp/Sample041/img041-00198.png,58,70
23,English/Img/GoodImg/Bmp/Sample024/img024-00087.png,144,187
6,English/Img/GoodImg/Bmp/Sample007/img007-00023.png,214,401
10,English/Img/GoodImg/Bmp/Sample011/img011-00153.png,127,179
56,English/Img/GoodImg/Bmp/Sample057/img057-00032.png,94,131
25,English/Img/GoodImg/Bmp/Sample026/img026-00108.png,26,45
36,English/Img/GoodImg/Bmp/Sample037/img037-00081.png,32,30
22,English/Img/GoodImg/Bmp/Sample023/img023-00059.png,93,131
40,English/Img/GoodImg/Bmp/Sample041/img041-00007.png,180,159
14,English/Img/GoodImg/Bmp/Sample015/img015-00226.png,44,65
14,English/Img/GoodImg/Bmp/Sample015/img015-00380.png,12,30
27,English/Img/GoodImg/Bmp/Sample028/img028-00342.png,35,70
38,English/Img/GoodImg/Bmp/Sample039/img039-00033.png,18,24
54,English/Img/GoodImg/Bmp/Sample055/img055-00101.png,59,94
17,English/Img/GoodImg/Bmp/Sample018/img018-00076.png,21,32
24,English/Img/GoodImg/Bmp/Sample025/img025-00206.png,76,77
39,English/Img/GoodImg/Bmp/Sample040/img040-00046.png,68,104
34,English/Img/GoodImg/Bmp/Sample035/img035-00049.png,18,18
19,English/Img/GoodImg/Bmp/Sample020/img020-00026.png,98,316
17,English/Img/GoodImg/Bmp/Sample018/img018-00059.png,21,27
22,English/Img/GoodImg/Bmp/Sample023/img023-00030.png,36,62
10,English/Img/GoodImg/Bmp/Sample011/img011-00454.png,57,71
11,English/Img/GoodImg/Bmp/Sample012/img012-00082.png,62,59
27,English/Img/GoodImg/Bmp/Sample028/img028-00037.png,16,25
17,English/Img/GoodImg/Bmp/Sample018/img018-00186.png,26,37
50,English/Img/GoodImg/Bmp/Sample051/img051-00098.png,27,36
12,English/Img/GoodImg/Bmp/Sample013/img013-00012.png,96,74
25,English/Img/GoodImg/Bmp/Sample026/img026-00012.png,410,320
23,English/Img/GoodImg/Bmp/Sample024/img024-00260.png,36,37
36,English/Img/GoodImg/Bmp/Sample037/img037-00083.png,29,34
28,English/Img/GoodImg/Bmp/Sample029/img029-00317.png,24,35
22,English/Img/GoodImg/Bmp/Sample023/img023-00033.png,22,22
28,English/Img/GoodImg/Bmp/Sample029/img029-00124.png,12,18
37,English/Img/GoodImg/Bmp/Sample038/img038-00010.png,103,70
18,English/Img/GoodImg/Bmp/Sample019/img019-00051.png,70,298
36,English/Img/GoodImg/Bmp/Sample037/img037-00026.png,68,65
43,English/Img/GoodImg/Bmp/Sample044/img044-00006.png,215,130
28,English/Img/GoodImg/Bmp/Sample029/img029-00230.png,64,159
54,English/Img/GoodImg/Bmp/Sample055/img055-00026.png,246,358
14,English/Img/GoodImg/Bmp/Sample015/img015-00433.png,26,46
29,English/Img/GoodImg/Bmp/Sample030/img030-00207.png,135,335
50,English/Img/GoodImg/Bmp/Sample051/img051-00126.png,78,95
28,English/Img/GoodImg/Bmp/Sample029/img029-00305.png,21,28
34,English/Img/GoodImg/Bmp/Sample035/img035-00014.png,180,215
25,English/Img/GoodImg/Bmp/Sample026/img026-00147.png,25,39
27,English/Img/GoodImg/Bmp/Sample028/img028-00139.png,15,26
0,English/Img/GoodImg/Bmp/Sample001/img001-00022.png,12,26
24,English/Img/GoodImg/Bmp/Sample025/img025-00161.png,22,28
30,English/Img/GoodImg/Bmp/Sample031/img031-00068.png,29,41
31,English/Img/GoodImg/Bmp/Sample032/img032-00082.png,41,66
13,English/Img/GoodImg/Bmp/Sample014/img014-00141.png,46,66
36,English/Img/GoodImg/Bmp/Sample037/img037-00136.png,16,25
12,English/Img/GoodImg/Bmp/Sample013/img013-00064.png,34,40
40,English/Img/GoodImg/Bmp/Sample041/img041-00200.png,34,39
24,English/Img/GoodImg/Bmp/Sample025/img025-00020.png,152,139
37,English/Img/GoodImg/Bmp/Sample038/img038-00012.png,20,22
40,English/Img/GoodImg/Bmp/Sample041/img041-00001.png,32,36
15,English/Img/GoodImg/Bmp/Sample016/img016-00073.png,16,26
40,English/Img/GoodImg/Bmp/Sample041/img041-00165.png,62,67
45,English/Img/GoodImg/Bmp/Sample046/img046-00019.png,56,149
51,English/Img/GoodImg/Bmp/Sample052/img052-00034.png,116,84
23,English/Img/GoodImg/Bmp/Sample024/img024-00199.png,97,78
17,English/Img/GoodImg/Bmp/Sample018/img018-00087.png,13,27
54,English/Img/GoodImg/Bmp/Sample055/img055-00014.png,182,218
59,English/Img/GoodImg/Bmp/Sample060/img060-00004.png,29,57
58,English/Img/GoodImg/Bmp/Sample059/img059-00031.png,168,116
21,English/Img/GoodImg/Bmp/Sample022/img022-00137.png,22,35
10,English/Img/GoodImg/Bmp/Sample011/img011-00452.png,48,36
23,English/Img/GoodImg/Bmp/Sample024/img024-00146.png,66,76
12,English/Img/GoodImg/Bmp/Sample013/img013-00108.png,35,67
23,English/Img/GoodImg/Bmp/Sample024/img024-00154.png,26,33
14,English/Img/GoodImg/Bmp/Sample015/img015-00084.png,45,82
20,English/Img/GoodImg/Bmp/Sample021/img021-00063.png,177,151
61,English/Img/GoodImg/Bmp/Sample062/img062-00003.png,229,203
27,English/Img/GoodImg/Bmp/Sample028/img028-00177.png,23,44
21,English/Img/GoodImg/Bmp/Sample022/img022-00025.png,32,50
58,English/Img/GoodImg/Bmp/Sample059/img059-00025.png,31,20
50,English/Img/GoodImg/Bmp/Sample051/img051-00007.png,54,48
12,English/Img/GoodImg/Bmp/Sample013/img013-00053.png,33,58
51,English/Img/GoodImg/Bmp/Sample052/img052-00003.png,48,76
41,English/Img/GoodImg/Bmp/Sample042/img042-00034.png,41,90
52,English/Img/GoodImg/Bmp/Sample053/img053-00039.png,30,65
10,English/Img/GoodImg/Bmp/Sample011/img011-00365.png,90,160
23,English/Img/GoodImg/Bmp/Sample024/img024-00285.png,51,44
22,English/Img/GoodImg/Bmp/Sample023/img023-00073.png,144,191
55,English/Img/GoodImg/Bmp/Sample056/img056-00098.png,38,93
30,English/Img/GoodImg/Bmp/Sample031/img031-00019.png,93,159
28,English/Img/GoodImg/Bmp/Sample029/img029-00258.png,22,40
24,English/Img/GoodImg/Bmp/Sample025/img025-00138.png,58,55
24,English/Img/GoodImg/Bmp/Sample025/img025-00211.png,62,178
17,English/Img/GoodImg/Bmp/Sample018/img018-00003.png,41,51
12,English/Img/GoodImg/Bmp/Sample013/img013-00133.png,77,50
26,English/Img/GoodImg/Bmp/Sample027/img027-00032.png,204,248
22,English/Img/GoodImg/Bmp/Sample023/img023-00038.png,43,49
49,English/Img/GoodImg/Bmp/Sample050/img050-00019.png,31,42
23,English/Img/GoodImg/Bmp/Sample024/img024-00249.png,139,332
17,English/Img/GoodImg/Bmp/Sample018/img018-00054.png,144,190
6,English/Img/GoodImg/Bmp/Sample007/img007-00044.png,55,87
19,English/Img/GoodImg/Bmp/Sample020/img020-00006.png,70,97
44,English/Img/GoodImg/Bmp/Sample045/img045-00055.png,8,36
10,English/Img/GoodImg/Bmp/Sample011/img011-00064.png,67,85
6,English/Img/GoodImg/Bmp/Sample007/img007-00037.png,33,65
48,English/Img/GoodImg/Bmp/Sample049/img049-00020.png,37,65
36,English/Img/GoodImg/Bmp/Sample037/img037-00123.png,51,86
50,English/Img/GoodImg/Bmp/Sample051/img051-00067.png,25,28
10,English/Img/GoodImg/Bmp/Sample011/img011-00216.png,54,104
53,English/Img/GoodImg/Bmp/Sample054/img054-00030.png,71,135
33,English/Img/GoodImg/Bmp/Sample034/img034-00042.png,184,201
21,English/Img/GoodImg/Bmp/Sample022/img022-00023.png,78,138
37,English/Img/GoodImg/Bmp/Sample038/img038-00003.png,44,67
27,English/Img/GoodImg/Bmp/Sample028/img028-00149.png,69,110
35,English/Img/GoodImg/Bmp/Sample036/img036-00008.png,44,70
22,English/Img/GoodImg/Bmp/Sample023/img023-00058.png,33,59
51,English/Img/GoodImg/Bmp/Sample052/img052-00009.png,12,17
28,English/Img/GoodImg/Bmp/Sample029/img029-00274.png,152,159
15,English/Img/GoodImg/Bmp/Sample016/img016-00033.png,42,129
10,English/Img/GoodImg/Bmp/Sample011/img011-00078.png,35,60
41,English/Img/GoodImg/Bmp/Sample042/img042-00023.png,29,65
12,English/Img/GoodImg/Bmp/Sample013/img013-00143.png,47,103
16,English/Img/GoodImg/Bmp/Sample017/img017-00143.png,99,97
0,English/Img/GoodImg/Bmp/Sample001/img001-00095.png,22,30
28,English/Img/GoodImg/Bmp/Sample029/img029-00107.png,106,169
47,English/Img/GoodImg/Bmp/Sample048/img048-00023.png,9,37
24,English/Img/GoodImg/Bmp/Sample025/img025-00238.png,197,331
54,English/Img/GoodImg/Bmp/Sample055/img055-00076.png,47,49
45,English/Img/GoodImg/Bmp/Sample046/img046-00028.png,49,50
22,English/Img/GoodImg/Bmp/Sample023/img023-00005.png,40,49
0,English/Img/GoodImg/Bmp/Sample001/img001-00045.png,14,18
40,English/Img/GoodImg/Bmp/Sample041/img041-00053.png,276,347
45,English/Img/GoodImg/Bmp/Sample046/img046-00016.png,22,63
23,English/Img/GoodImg/Bmp/Sample024/img024-00020.png,143,158
40,English/Img/GoodImg/Bmp/Sample041/img041-00013.png,82,90
59,English/Img/GoodImg/Bmp/Sample060/img060-00025.png,24,42
10,English/Img/GoodImg/Bmp/Sample011/img011-00071.png,35,56
10,English/Img/GoodImg/Bmp/Sample011/img011-00084.png,65,63
12,English/Img/GoodImg/Bmp/Sample013/img013-00016.png,144,155
23,English/Img/GoodImg/Bmp/Sample024/img024-00240.png,61,76
31,English/Img/GoodImg/Bmp/Sample032/img032-00053.png,54,79
21,English/Img/GoodImg/Bmp/Sample022/img022-00035.png,44,80
17,English/Img/GoodImg/Bmp/Sample018/img018-00060.png,31,42
21,English/Img/GoodImg/Bmp/Sample022/img022-00037.png,57,162
23,English/Img/GoodImg/Bmp/Sample024/img024-00046.png,43,61
30,English/Img/GoodImg/Bmp/Sample031/img031-00087.png,53,90
36,English/Img/GoodImg/Bmp/Sample037/img037-00075.png,33,36
8,English/Img/GoodImg/Bmp/Sample009/img009-00030.png,75,70
12,English/Img/GoodImg/Bmp/Sample013/img013-00030.png,76,72
18,English/Img/GoodImg/Bmp/Sample019/img019-00131.png,37,54
29,English/Img/GoodImg/Bmp/Sample030/img030-00094.png,39,69
28,English/Img/GoodImg/Bmp/Sample029/img029-00334.png,40,55
21,English/Img/GoodImg/Bmp/Sample022/img022-00065.png,41,68
45,English/Img/GoodImg/Bmp/Sample046/img046-00033.png,62,132
10,English/Img/GoodImg/Bmp/Sample011/img011-00538.png,41,55
29,English/Img/GoodImg/Bmp/Sample030/img030-00083.png,14,30
13,English/Img/GoodImg/Bmp/Sample014/img014-00087.png,65,104
10,English/Img/GoodImg/Bmp/Sample011/img011-00374.png,46,74
27,English/Img/GoodImg/Bmp/Sample028/img028-00138.png,13,18
29,English/Img/GoodImg/Bmp/Sample030/img030-00177.png,110,119
21,English/Img/GoodImg/Bmp/Sample022/img022-00094.png,93,202
23,English/Img/GoodImg/Bmp/Sample024/img024-00078.png,40,61
24,English/Img/GoodImg/Bmp/Sample025/img025-00134.png,44,67
24,English/Img/GoodImg/Bmp/Sample025/img025-00101.png,132,90
27,English/Img/GoodImg/Bmp/Sample028/img028-00148.png,47,71
19,English/Img/GoodImg/Bmp/Sample020/img020-00018.png,177,198
14,English/Img/GoodImg/Bmp/Sample015/img015-00068.png,34,53
54,English/Img/GoodImg/Bmp/Sample055/img055-00122.png,52,82
40,English/Img/GoodImg/Bmp/Sample041/img041-00205.png,54,92
29,English/Img/GoodImg/Bmp/Sample030/img030-00230.png,46,68
44,English/Img/GoodImg/Bmp/Sample045/img045-00072.png,11,27
10,English/Img/GoodImg/Bmp/Sample011/img011-00408.png,17,37
19,English/Img/GoodImg/Bmp/Sample020/img020-00048.png,43,47
23,English/Img/GoodImg/Bmp/Sample024/img024-00248.png,129,297
59,English/Img/GoodImg/Bmp/Sample060/img060-00032.png,185,233
55,English/Img/GoodImg/Bmp/Sample056/img056-00030.png,74,169
40,English/Img/GoodImg/Bmp/Sample041/img041-00047.png,81,85
10,English/Img/GoodImg/Bmp/Sample011/img011-00171.png,42,42
50,English/Img/GoodImg/Bmp/Sample051/img051-00119.png,23,33
28,English/Img/GoodImg/Bmp/Sample029/img029-00055.png,40,109
10,English/Img/GoodImg/Bmp/Sample011/img011-00501.png,18,25
58,English/Img/GoodImg/Bmp/Sample059/img059-00023.png,13,26
3,English/Img/GoodImg/Bmp/Sample004/img004-00040.png,26,50
18,English/Img/GoodImg/Bmp/Sample019/img019-00079.png,25,56
27,English/Img/GoodImg/Bmp/Sample028/img028-00118.png,97,162
50,English/Img/GoodImg/Bmp/Sample051/img051-00006.png,185,168
14,English/Img/GoodImg/Bmp/Sample015/img015-00164.png,84,160
50,English/Img/GoodImg/Bmp/Sample051/img051-00025.png,185,196
15,English/Img/GoodImg/Bmp/Sample016/img016-00039.png,26,35
1,English/Img/GoodImg/Bmp/Sample002/img002-00018.png,19,82
10,English/Img/GoodImg/Bmp/Sample011/img011-00522.png,21,29
27,English/Img/GoodImg/Bmp/Sample028/img028-00348.png,16,28
20,English/Img/GoodImg/Bmp/Sample021/img021-00011.png,145,163
4,English/Img/GoodImg/Bmp/Sample005/img005-00037.png,21,43
17,English/Img/GoodImg/Bmp/Sample018/img018-00120.png,96,141
21,English/Img/GoodImg/Bmp/Sample022/img022-00058.png,25,23
39,English/Img/GoodImg/Bmp/Sample040/img040-00038.png,48,79
28,English/Img/GoodImg/Bmp/Sample029/img029-00095.png,54,64
0,English/Img/GoodImg/Bmp/Sample001/img001-00070.png,133,218
18,English/Img/GoodImg/Bmp/Sample019/img019-00176.png,109,211
27,English/Img/GoodImg/Bmp/Sample028/img028-00158.png,85,92
44,English/Img/GoodImg/Bmp/Sample045/img045-00115.png,28,94
14,English/Img/GoodImg/Bmp/Sample015/img015-00267.png,44,90
9,English/Img/GoodImg/Bmp/Sample010/img010-00030.png,103,156
24,English/Img/GoodImg/Bmp/Sample025/img025-00167.png,34,38
10,English/Img/GoodImg/Bmp/Sample011/img011-00074.png,41,52
14,English/Img/GoodImg/Bmp/Sample015/img015-00070.png,28,43
49,English/Img/GoodImg/Bmp/Sample050/img050-00036.png,26,28
40,English/Img/GoodImg/Bmp/Sample041/img041-00003.png,28,33
29,English/Img/GoodImg/Bmp/Sample030/img030-00034.png,66,72
16,English/Img/GoodImg/Bmp/Sample017/img017-00067.png,82,92
4,English/Img/GoodImg/Bmp/Sample005/img005-00032.png,71,97
48,English/Img/GoodImg/Bmp/Sample049/img049-00038.png,111,72
20,English/Img/GoodImg/Bmp/Sample021/img021-00073.png,30,39
16,English/Img/GoodImg/Bmp/Sample017/img017-00009.png,254,253
44,English/Img/GoodImg/Bmp/Sample045/img045-00109.png,23,100
33,English/Img/GoodImg/Bmp/Sample034/img034-00075.png,156,171
11,English/Img/GoodImg/Bmp/Sample012/img012-00079.png,20,34
7,English/Img/GoodImg/Bmp/Sample008/img008-00029.png,50,86
14,English/Img/GoodImg/Bmp/Sample015/img015-00304.png,13,18
28,English/Img/GoodImg/Bmp/Sample029/img029-00195.png,38,69
53,English/Img/GoodImg/Bmp/Sample054/img054-00047.png,30,37
27,English/Img/GoodImg/Bmp/Sample028/img028-00375.png,40,72
20,English/Img/GoodImg/Bmp/Sample021/img021-00065.png,102,165
11,English/Img/GoodImg/Bmp/Sample012/img012-00078.png,21,26
18,English/Img/GoodImg/Bmp/Sample019/img019-00149.png,19,46
10,English/Img/GoodImg/Bmp/Sample011/img011-00314.png,58,83
18,English/Img/GoodImg/Bmp/Sample019/img019-00104.png,17,59
0,English/Img/GoodImg/Bmp/Sample001/img001-00024.png,42,57
32,English/Img/GoodImg/Bmp/Sample033/img033-00053.png,22,20
34,English/Img/GoodImg/Bmp/Sample035/img035-00055.png,30,45
14,English/Img/GoodImg/Bmp/Sample015/img015-00172.png,48,85
35,English/Img/GoodImg/Bmp/Sample036/img036-00053.png,22,22
51,English/Img/GoodImg/Bmp/Sample052/img052-00031.png,65,139
14,English/Img/GoodImg/Bmp/Sample015/img015-00105.png,107,106
12,English/Img/GoodImg/Bmp/Sample013/img013-00199.png,31,36
50,English/Img/GoodImg/Bmp/Sample051/img051-00101.png,16,15
55,English/Img/GoodImg/Bmp/Sample056/img056-00010.png,67,108
27,English/Img/GoodImg/Bmp/Sample028/img028-00382.png,35,49
17,English/Img/GoodImg/Bmp/Sample018/img018-00034.png,23,38
36,English/Img/GoodImg/Bmp/Sample037/img037-00104.png,42,58
31,English/Img/GoodImg/Bmp/Sample032/img032-00010.png,311,288
1,English/Img/GoodImg/Bmp/Sample002/img002-00053.png,68,144
7,English/Img/GoodImg/Bmp/Sample008/img008-00020.png,90,190
51,English/Img/GoodImg/Bmp/Sample052/img052-00023.png,40,67
24,English/Img/GoodImg/Bmp/Sample025/img025-00270.png,23,33
11,English/Img/GoodImg/Bmp/Sample012/img012-00112.png,28,46
10,English/Img/GoodImg/Bmp/Sample011/img011-00130.png,24,48
27,English/Img/GoodImg/Bmp/Sample028/img028-00249.png,103,152
40,English/Img/GoodImg/Bmp/Sample041/img041-00218.png,58,67
27,English/Img/GoodImg/Bmp/Sample028/img028-00029.png,115,159
12,English/Img/GoodImg/Bmp/Sample013/img013-00180.png,21,29
21,English/Img/GoodImg/Bmp/Sample022/img022-00045.png,44,52
28,English/Img/GoodImg/Bmp/Sample029/img029-00018.png,65,39
14,English/Img/GoodImg/Bmp/Sample015/img015-00289.png,21,32
24,English/Img/GoodImg/Bmp/Sample025/img025-00281.png,54,59
0,English/Img/GoodImg/Bmp/Sample001/img001-00016.png,33,45
39,English/Img/GoodImg/Bmp/Sample040/img040-00003.png,41,57
16,English/Img/GoodImg/Bmp/Sample017/img017-00109.png,47,63
7,English/Img/GoodImg/Bmp/Sample008/img008-00036.png,48,81
21,English/Img/GoodImg/Bmp/Sample022/img022-00196.png,30,39
24,English/Img/GoodImg/Bmp/Sample025/img025-00037.png,235,247
39,English/Img/GoodImg/Bmp/Sample040/img040-00040.png,36,70
0,English/Img/GoodImg/Bmp/Sample001/img001-00033.png,12,12
14,English/Img/GoodImg/Bmp/Sample015/img015-00230.png,67,51
47,English/Img/GoodImg/Bmp/Sample048/img048-00049.png,49,120
40,English/Img/GoodImg/Bmp/Sample041/img041-00079.png,30,30
14,English/Img/GoodImg/Bmp/Sample015/img015-00027.png,162,178
5,English/Img/GoodImg/Bmp/Sample006/img006-00022.png,14,25
23,English/Img/GoodImg/Bmp/Sample024/img024-00005.png,108,211
23,English/Img/GoodImg/Bmp/Sample024/img024-00104.png,31,46
36,English/Img/GoodImg/Bmp/Sample037/img037-00150.png,66,98
36,English/Img/GoodImg/Bmp/Sample037/img037-00124.png,84,115
27,English/Img/GoodImg/Bmp/Sample028/img028-00215.png,109,175
53,English/Img/GoodImg/Bmp/Sample054/img054-00010.png,69,92
24,English/Img/GoodImg/Bmp/Sample025/img025-00099.png,74,80
18,English/Img/GoodImg/Bmp/Sample019/img019-00126.png,15,36
17,English/Img/GoodImg/Bmp/Sample018/img018-00042.png,45,80
11,English/Img/GoodImg/Bmp/Sample012/img012-00104.png,31,42
18,English/Img/GoodImg/Bmp/Sample019/img019-00209.png,95,305
15,English/Img/GoodImg/Bmp/Sample016/img016-00001.png,63,39
44,English/Img/GoodImg/Bmp/Sample045/img045-00091.png,33,124
2,English/Img/GoodImg/Bmp/Sample003/img003-00037.png,37,49
11,English/Img/GoodImg/Bmp/Sample012/img012-00100.png,16,26
59,English/Img/GoodImg/Bmp/Sample060/img060-00002.png,35,48
10,English/Img/GoodImg/Bmp/Sample011/img011-00310.png,116,194
38,English/Img/GoodImg/Bmp/Sample039/img039-00018.png,16,17
10,English/Img/GoodImg/Bmp/Sample011/img011-00491.png,99,57
28,English/Img/GoodImg/Bmp/Sample029/img029-00233.png,47,81
16,English/Img/GoodImg/Bmp/Sample017/img017-00108.png,22,34
28,English/Img/GoodImg/Bmp/Sample029/img029-00037.png,122,149
40,English/Img/GoodImg/Bmp/Sample041/img041-00063.png,43,106
53,English/Img/GoodImg/Bmp/Sample054/img054-00088.png,17,25
24,English/Img/GoodImg/Bmp/Sample025/img025-00247.png,28,35
40,English/Img/GoodImg/Bmp/Sample041/img041-00040.png,51,63
31,English/Img/GoodImg/Bmp/Sample032/img032-00009.png,192,207
22,English/Img/GoodImg/Bmp/Sample023/img023-00138.png,43,45
59,English/Img/GoodImg/Bmp/Sample060/img060-00034.png,42,53
6,English/Img/GoodImg/Bmp/Sample007/img007-00014.png,57,111
0,English/Img/GoodImg/Bmp/Sample001/img001-00059.png,57,81
4,English/Img/GoodImg/Bmp/Sample005/img005-00034.png,55,64
17,English/Img/GoodImg/Bmp/Sample018/img018-00111.png,58,77
12,English/Img/GoodImg/Bmp/Sample013/img013-00185.png,12,17
14,English/Img/GoodImg/Bmp/Sample015/img015-00154.png,21,34
18,English/Img/GoodImg/Bmp/Sample019/img019-00107.png,13,44
21,English/Img/GoodImg/Bmp/Sample022/img022-00195.png,29,41
27,English/Img/GoodImg/Bmp/Sample028/img028-00330.png,30,16
21,English/Img/GoodImg/Bmp/Sample022/img022-00032.png,30,83
14,English/Img/GoodImg/Bmp/Sample015/img015-00232.png,36,57
6,English/Img/GoodImg/Bmp/Sample007/img007-00054.png,120,165
40,English/Img/GoodImg/Bmp/Sample041/img041-00115.png,91,63
14,English/Img/GoodImg/Bmp/Sample015/img015-00127.png,89,160
23,English/Img/GoodImg/Bmp/Sample024/img024-00195.png,97,86
43,English/Img/GoodImg/Bmp/Sample044/img044-00041.png,133,261
29,English/Img/GoodImg/Bmp/Sample030/img030-00274.png,23,40
22,English/Img/GoodImg/Bmp/Sample023/img023-00053.png,94,176
17,English/Img/GoodImg/Bmp/Sample018/img018-00084.png,27,33
47,English/Img/GoodImg/Bmp/Sample048/img048-00055.png,23,104
14,English/Img/GoodImg/Bmp/Sample015/img015-00063.png,82,82
52,English/Img/GoodImg/Bmp/Sample053/img053-00025.png,21,57
23,English/Img/GoodImg/Bmp/Sample024/img024-00236.png,80,113
30,English/Img/GoodImg/Bmp/Sample031/img031-00088.png,51,87
10,English/Img/GoodImg/Bmp/Sample011/img011-00353.png,121,153
44,English/Img/GoodImg/Bmp/Sample045/img045-00061.png,36,100
36,English/Img/GoodImg/Bmp/Sample037/img037-00137.png,18,29
23,English/Img/GoodImg/Bmp/Sample024/img024-00252.png,20,28
23,English/Img/GoodImg/Bmp/Sample024/img024-00203.png,72,81
36,English/Img/GoodImg/Bmp/Sample037/img037-00003.png,106,124
60,English/Img/GoodImg/Bmp/Sample061/img061-00039.png,104,124
24,English/Img/GoodImg/Bmp/Sample025/img025-00177.png,55,52
23,English/Img/GoodImg/Bmp/Sample024/img024-00303.png,31,53
55,English/Img/GoodImg/Bmp/Sample056/img056-00111.png,46,102
55,English/Img/GoodImg/Bmp/Sample056/img056-00099.png,34,75
11,English/Img/GoodImg/Bmp/Sample012/img012-00011.png,141,115
43,English/Img/GoodImg/Bmp/Sample044/img044-00032.png,27,46
21,English/Img/GoodImg/Bmp/Sample022/img022-00118.png,151,198
42,English/Img/GoodImg/Bmp/Sample043/img043-00019.png,28,26
11,English/Img/GoodImg/Bmp/Sample012/img012-00041.png,324,359
12,English/Img/GoodImg/Bmp/Sample013/img013-00190.png,36,63
18,English/Img/GoodImg/Bmp/Sample019/img019-00030.png,34,61
18,English/Img/GoodImg/Bmp/Sample019/img019-00224.png,33,59
28,English/Img/GoodImg/Bmp/Sample029/img029-00175.png,82,142
16,English/Img/GoodImg/Bmp/Sample017/img017-00091.png,61,88
39,English/Img/GoodImg/Bmp/Sample040/img040-00023.png,25,58
10,English/Img/GoodImg/Bmp/Sample011/img011-00315.png,36,74
40,English/Img/GoodImg/Bmp/Sample041/img041-00208.png,31,33
53,English/Img/GoodImg/Bmp/Sample054/img054-00022.png,32,41
31,English/Img/GoodImg/Bmp/Sample032/img032-00021.png,130,142
12,English/Img/GoodImg/Bmp/Sample013/img013-00074.png,108,137
40,English/Img/GoodImg/Bmp/Sample041/img041-00178.png,69,103
28,English/Img/GoodImg/Bmp/Sample029/img029-00139.png,67,102
28,English/Img/GoodImg/Bmp/Sample029/img029-00310.png,25,30
